month,ticker,comnam,avg_daily_volume_millions,trading_days
2004-03-01,SIRI,SIRIUS X M HOLDINGS INC,42.670183869565214,23
2004-04-01,SIRI,SIRIUS X M HOLDINGS INC,68.83188766666667,21
2004-05-01,SIRI,SIRIUS X M HOLDINGS INC,37.38649845,20
2004-06-01,SIRI,SIRIUS X M HOLDINGS INC,41.42568104761905,21
2004-07-01,SIRI,SIRIUS X M HOLDINGS INC,31.565243476190474,21
2004-08-01,SIRI,SIRIUS X M HOLDINGS INC,25.07949268181818,22
2004-09-01,SIRI,SIRIUS X M HOLDINGS INC,40.43883314285714,21
2004-10-01,SIRI,SIRIUS X M HOLDINGS INC,87.72746361904763,21
2004-11-01,SIRI,SIRIUS X M HOLDINGS INC,128.95102076190474,21
2004-12-01,SIRI,SIRIUS X M HOLDINGS INC,152.2872364090909,22
2005-01-01,SIRI,SIRIUS X M HOLDINGS INC,93.6669129,20
2005-02-01,SIRI,SIRIUS X M HOLDINGS INC,46.988071684210524,19
2005-03-01,SIRI,SIRIUS X M HOLDINGS INC,40.777757,22
2005-04-01,SIRI,SIRIUS X M HOLDINGS INC,36.600159,21
2005-05-01,SIRI,SIRIUS X M HOLDINGS INC,37.36200328571429,21
2005-06-01,SIRI,SIRIUS X M HOLDINGS INC,41.46568331818182,22
2005-07-01,SIRI,SIRIUS X M HOLDINGS INC,36.231431050000005,20
2005-08-01,SIRI,SIRIUS X M HOLDINGS INC,25.772494652173915,23
2005-09-01,SIRI,SIRIUS X M HOLDINGS INC,38.59994819047619,21
2005-10-01,SIRI,SIRIUS X M HOLDINGS INC,37.71773833333333,21
2005-11-01,SIRI,SIRIUS X M HOLDINGS INC,39.77011438095238,21
2005-12-01,SIRI,SIRIUS X M HOLDINGS INC,55.84725328571428,21
2006-01-01,SIRI,SIRIUS X M HOLDINGS INC,56.74118205,20
2006-02-01,SIRI,SIRIUS X M HOLDINGS INC,56.759892,19
2006-03-01,SIRI,SIRIUS X M HOLDINGS INC,51.12832991304347,23
2006-04-01,SIRI,SIRIUS X M HOLDINGS INC,40.51015242105263,19
2006-05-01,SIRI,SIRIUS X M HOLDINGS INC,52.82147722727272,22
2006-06-01,SIRI,SIRIUS X M HOLDINGS INC,38.65859677272727,22
2006-07-01,SIRI,SIRIUS X M HOLDINGS INC,31.50461395,20
2006-08-01,SIRI,SIRIUS X M HOLDINGS INC,30.20244047826087,23
2006-09-01,SIRI,SIRIUS X M HOLDINGS INC,31.73725425,20
2006-10-01,SIRI,SIRIUS X M HOLDINGS INC,32.228426181818186,22
2006-11-01,SIRI,SIRIUS X M HOLDINGS INC,42.664062666666666,21
2006-12-01,SIRI,SIRIUS X M HOLDINGS INC,43.03402455,20
2007-01-01,SIRI,SIRIUS X M HOLDINGS INC,60.27289089999999,20
2007-02-01,SIRI,SIRIUS X M HOLDINGS INC,56.58800989473684,19
2007-03-01,SIRI,SIRIUS X M HOLDINGS INC,36.161006954545456,22
2007-04-01,SIRI,SIRIUS X M HOLDINGS INC,42.829179999999994,20
2007-05-01,SIRI,SIRIUS X M HOLDINGS INC,28.680131818181817,22
2007-06-01,SIRI,SIRIUS X M HOLDINGS INC,27.830170904761903,21
2007-07-01,SIRI,SIRIUS X M HOLDINGS INC,35.837793857142856,21
2007-08-01,SIRI,SIRIUS X M HOLDINGS INC,29.893852434782612,23
2007-09-01,SIRI,SIRIUS X M HOLDINGS INC,44.59652715789474,19
2007-10-01,SIRI,SIRIUS X M HOLDINGS INC,37.71684817391304,23
2007-11-01,SIRI,SIRIUS X M HOLDINGS INC,51.48889442857143,21
2007-12-01,SIRI,SIRIUS X M HOLDINGS INC,35.9460998,20
2008-01-01,SIRI,SIRIUS X M HOLDINGS INC,42.24879309523809,21
2008-02-01,SIRI,SIRIUS X M HOLDINGS INC,42.41023085,20
2008-03-01,SIRI,SIRIUS X M HOLDINGS INC,44.8469574,20
2008-04-01,SIRI,SIRIUS X M HOLDINGS INC,26.42115381818182,22
2008-05-01,SIRI,SIRIUS X M HOLDINGS INC,21.655920666666667,21
2008-06-01,SIRI,SIRIUS X M HOLDINGS INC,35.79398285714286,21
2008-07-01,SIRI,SIRIUS X M HOLDINGS INC,54.128821136363634,22
2008-08-01,SIRI,SIRIUS X M HOLDINGS INC,78.40370428571428,21
2008-09-01,SIRI,SIRIUS X M HOLDINGS INC,64.35664376190476,21
2008-10-01,SIRI,SIRIUS X M HOLDINGS INC,60.5365637826087,23
2008-11-01,SIRI,SIRIUS X M HOLDINGS INC,52.29754131578947,19
2008-12-01,SIRI,SIRIUS X M HOLDINGS INC,48.75657640909091,22
2009-01-01,SIRI,SIRIUS X M HOLDINGS INC,30.168562650000002,20
2009-02-01,SIRI,SIRIUS X M HOLDINGS INC,116.5097834736842,19
2009-03-01,SIRI,SIRIUS X M HOLDINGS INC,63.04593781818182,22
2009-04-01,SIRI,SIRIUS X M HOLDINGS INC,56.52396361904762,21
2009-05-01,SIRI,SIRIUS X M HOLDINGS INC,54.4054972,20
2009-06-01,SIRI,SIRIUS X M HOLDINGS INC,63.15314127272727,22
2009-07-01,SIRI,SIRIUS X M HOLDINGS INC,36.60208190909091,22
2009-08-01,SIRI,SIRIUS X M HOLDINGS INC,79.40194647619049,21
2009-09-01,SIRI,SIRIUS X M HOLDINGS INC,40.884764857142855,21
2009-10-01,SIRI,SIRIUS X M HOLDINGS INC,26.265652636363633,22
2009-11-01,SIRI,SIRIUS X M HOLDINGS INC,25.291880600000002,20
2009-12-01,SIRI,SIRIUS X M HOLDINGS INC,16.85187540909091,22
2010-01-01,SIRI,SIRIUS X M HOLDINGS INC,42.15292757894737,19
2010-02-01,SIRI,SIRIUS X M HOLDINGS INC,111.48471821052631,19
2010-03-01,SIRI,SIRIUS X M HOLDINGS INC,168.50899626086957,23
2010-04-01,SIRI,SIRIUS X M HOLDINGS INC,161.25811819047618,21
2010-05-01,SIRI,SIRIUS X M HOLDINGS INC,88.54936484999999,20
2010-06-01,SIRI,SIRIUS X M HOLDINGS INC,70.09309790909091,22
2010-07-01,SIRI,SIRIUS X M HOLDINGS INC,64.43980295238096,21
2010-08-01,SIRI,SIRIUS X M HOLDINGS INC,82.22699131818182,22
2010-09-01,SIRI,SIRIUS X M HOLDINGS INC,62.46175542857143,21
2010-10-01,SIRI,SIRIUS X M HOLDINGS INC,67.8365990952381,21
2010-11-01,SIRI,SIRIUS X M HOLDINGS INC,61.94048085714286,21
2010-12-01,SIRI,SIRIUS X M HOLDINGS INC,47.720977500000004,22
2011-01-01,SIRI,SIRIUS X M HOLDINGS INC,45.044041,20
2011-02-01,SIRI,SIRIUS X M HOLDINGS INC,71.3009232631579,19
2011-03-01,SIRI,SIRIUS X M HOLDINGS INC,48.14922547826087,23
2011-04-01,SIRI,SIRIUS X M HOLDINGS INC,50.76003655,20
2011-05-01,SIRI,SIRIUS X M HOLDINGS INC,120.68260985714286,21
2011-06-01,SIRI,SIRIUS X M HOLDINGS INC,82.82790272727273,22
2011-07-01,SIRI,SIRIUS X M HOLDINGS INC,71.91937025,20
2011-08-01,SIRI,SIRIUS X M HOLDINGS INC,113.74859060869565,23
2011-09-01,SIRI,SIRIUS X M HOLDINGS INC,75.33476071428571,21
2011-10-01,SIRI,SIRIUS X M HOLDINGS INC,63.853120000000004,21
2011-11-01,SIRI,SIRIUS X M HOLDINGS INC,68.96660123809524,21
2011-12-01,SIRI,SIRIUS X M HOLDINGS INC,34.57258276190476,21
2012-01-01,SIRI,SIRIUS X M HOLDINGS INC,65.36065065,20
2012-02-01,SIRI,SIRIUS X M HOLDINGS INC,57.14069565,20
2012-03-01,SIRI,SIRIUS X M HOLDINGS INC,43.83843704545455,22
2012-04-01,SIRI,SIRIUS X M HOLDINGS INC,53.639115100000005,20
2012-05-01,SIRI,SIRIUS X M HOLDINGS INC,73.54594477272727,22
2012-06-01,SIRI,SIRIUS X M HOLDINGS INC,30.758678761904765,21
2012-07-01,SIRI,SIRIUS X M HOLDINGS INC,40.47808928571428,21
2012-08-01,SIRI,SIRIUS X M HOLDINGS INC,76.10007926086956,23
2012-09-01,SIRI,SIRIUS X M HOLDINGS INC,62.102874052631584,19
2012-10-01,SIRI,SIRIUS X M HOLDINGS INC,83.59078533333334,21
2012-11-01,SIRI,SIRIUS X M HOLDINGS INC,71.98216723809524,21
2012-12-01,SIRI,SIRIUS X M HOLDINGS INC,65.33104735,20
2013-01-01,SIRI,SIRIUS X M HOLDINGS INC,58.86312433333333,21
2013-02-01,SIRI,SIRIUS X M HOLDINGS INC,58.88376694736843,19
2013-03-01,SIRI,SIRIUS X M HOLDINGS INC,46.1755982,20
2013-04-01,SIRI,SIRIUS X M HOLDINGS INC,39.08915081818182,22
2013-05-01,SIRI,SIRIUS X M HOLDINGS INC,49.077130818181814,22
2013-06-01,SIRI,SIRIUS X M HOLDINGS INC,76.71855775,20
2013-07-01,SIRI,SIRIUS X M HOLDINGS INC,45.33118472727273,22
2013-08-01,SIRI,SIRIUS X M HOLDINGS INC,29.532897954545454,22
2013-09-01,SIRI,SIRIUS X M HOLDINGS INC,37.9048421,20
2013-10-01,SIRI,SIRIUS X M HOLDINGS INC,54.470409913043476,23
2013-11-01,SIRI,SIRIUS X M HOLDINGS INC,45.1879477,20
2013-12-01,SIRI,SIRIUS X M HOLDINGS INC,48.79268023809524,21
2014-01-01,SIRI,SIRIUS X M HOLDINGS INC,92.41070847619048,21
2014-02-01,SIRI,SIRIUS X M HOLDINGS INC,50.93230657894737,19
2014-03-01,SIRI,SIRIUS X M HOLDINGS INC,78.75795533333333,21
2014-04-01,SIRI,SIRIUS X M HOLDINGS INC,79.35516885714286,21
2014-05-01,SIRI,SIRIUS X M HOLDINGS INC,52.23932023809524,21
2014-06-01,SIRI,SIRIUS X M HOLDINGS INC,47.43776176190476,21
2014-07-01,SIRI,SIRIUS X M HOLDINGS INC,45.21758718181818,22
2014-08-01,SIRI,SIRIUS X M HOLDINGS INC,39.645366476190475,21
2014-09-01,SIRI,SIRIUS X M HOLDINGS INC,34.729253380952386,21
2014-10-01,SIRI,SIRIUS X M HOLDINGS INC,35.37474569565217,23
2014-11-01,SIRI,SIRIUS X M HOLDINGS INC,23.89826105263158,19
2014-12-01,SIRI,SIRIUS X M HOLDINGS INC,27.55620809090909,22
2013-11-01,TWTR,TWITTER INC,16.886612500000002,16
2013-12-01,TWTR,TWITTER INC,27.40527142857143,21
2014-01-01,TWTR,TWITTER INC,20.244890476190477,21
2014-02-01,TWTR,TWITTER INC,18.498284210526315,19
2014-03-01,TWTR,TWITTER INC,9.284979285714286,21
2014-04-01,TWTR,TWITTER INC,13.776046857142857,21
2014-05-01,TWTR,TWITTER INC,35.226973809523805,21
2014-06-01,TWTR,TWITTER INC,31.263476523809523,21
2014-07-01,TWTR,TWITTER INC,30.388335681818184,22
2014-08-01,TWTR,TWITTER INC,21.80784966666667,21
2014-09-01,TWTR,TWITTER INC,25.397287428571428,21
2014-10-01,TWTR,TWITTER INC,31.89418004347826,23
2014-11-01,TWTR,TWITTER INC,23.493458052631578,19
2014-12-01,TWTR,TWITTER INC,16.663620227272727,22
2003-01-01,WFC,WELLS FARGO & CO NEW,4.596228571428571,21
2003-02-01,WFC,WELLS FARGO & CO NEW,5.057521052631579,19
2003-03-01,WFC,WELLS FARGO & CO NEW,5.283657142857143,21
2003-04-01,WFC,WELLS FARGO & CO NEW,4.685638095238096,21
2003-05-01,WFC,WELLS FARGO & CO NEW,4.274995238095238,21
2003-06-01,WFC,WELLS FARGO & CO NEW,4.745461904761905,21
2003-07-01,WFC,WELLS FARGO & CO NEW,5.45345,22
2003-08-01,WFC,WELLS FARGO & CO NEW,4.9978,21
2003-09-01,WFC,WELLS FARGO & CO NEW,4.670309523809523,21
2003-10-01,WFC,WELLS FARGO & CO NEW,4.993765217391305,23
2003-11-01,WFC,WELLS FARGO & CO NEW,4.084896263157894,19
2003-12-01,WFC,WELLS FARGO & CO NEW,3.6515181818181817,22
2004-01-01,WFC,WELLS FARGO & CO NEW,4.792714999999999,20
2004-02-01,WFC,WELLS FARGO & CO NEW,3.787905263157895,19
2004-03-01,WFC,WELLS FARGO & CO NEW,3.7777043478260866,23
2004-04-01,WFC,WELLS FARGO & CO NEW,4.762033333333333,21
2004-05-01,WFC,WELLS FARGO & CO NEW,5.26948,20
2004-06-01,WFC,WELLS FARGO & CO NEW,3.4259761904761903,21
2004-07-01,WFC,WELLS FARGO & CO NEW,3.3978904761904762,21
2004-08-01,WFC,WELLS FARGO & CO NEW,2.715781818181818,22
2004-09-01,WFC,WELLS FARGO & CO NEW,3.1454571428571425,21
2004-10-01,WFC,WELLS FARGO & CO NEW,3.603352380952381,21
2004-11-01,WFC,WELLS FARGO & CO NEW,3.3421809523809523,21
2004-12-01,WFC,WELLS FARGO & CO NEW,3.1811772727272727,22
2005-01-01,WFC,WELLS FARGO & CO NEW,3.98782,20
2005-02-01,WFC,WELLS FARGO & CO NEW,3.9687263157894734,19
2005-03-01,WFC,WELLS FARGO & CO NEW,3.995627272727273,22
2005-04-01,WFC,WELLS FARGO & CO NEW,4.1925380952380955,21
2005-05-01,WFC,WELLS FARGO & CO NEW,3.358857142857143,21
2005-06-01,WFC,WELLS FARGO & CO NEW,3.267313636363636,22
2005-07-01,WFC,WELLS FARGO & CO NEW,3.76558,20
2005-08-01,WFC,WELLS FARGO & CO NEW,3.5435000000000003,23
2005-09-01,WFC,WELLS FARGO & CO NEW,5.145985714285715,21
2005-10-01,WFC,WELLS FARGO & CO NEW,4.840233333333334,21
2005-11-01,WFC,WELLS FARGO & CO NEW,4.806185714285714,21
2005-12-01,WFC,WELLS FARGO & CO NEW,3.413947619047619,21
2006-01-01,WFC,WELLS FARGO & CO NEW,4.60956,20
2006-02-01,WFC,WELLS FARGO & CO NEW,3.849715789473684,19
2006-03-01,WFC,WELLS FARGO & CO NEW,3.6440869565217393,23
2006-04-01,WFC,WELLS FARGO & CO NEW,3.86611052631579,19
2006-05-01,WFC,WELLS FARGO & CO NEW,4.535527272727273,22
2006-06-01,WFC,WELLS FARGO & CO NEW,5.263040909090909,22
2006-07-01,WFC,WELLS FARGO & CO NEW,5.254725,20
2006-08-01,WFC,WELLS FARGO & CO NEW,6.150786956521739,23
2006-09-01,WFC,WELLS FARGO & CO NEW,6.6477900000000005,20
2006-10-01,WFC,WELLS FARGO & CO NEW,6.517504545454545,22
2006-11-01,WFC,WELLS FARGO & CO NEW,7.265,21
2006-12-01,WFC,WELLS FARGO & CO NEW,8.45301,20
2007-01-01,WFC,WELLS FARGO & CO NEW,10.600425,20
2007-02-01,WFC,WELLS FARGO & CO NEW,11.231434578947368,19
2007-03-01,WFC,WELLS FARGO & CO NEW,14.6773055,22
2007-04-01,WFC,WELLS FARGO & CO NEW,13.640338449999998,20
2007-05-01,WFC,WELLS FARGO & CO NEW,11.053638909090909,22
2007-06-01,WFC,WELLS FARGO & CO NEW,11.367106,21
2007-07-01,WFC,WELLS FARGO & CO NEW,16.522987523809523,21
2007-08-01,WFC,WELLS FARGO & CO NEW,24.989727826086956,23
2007-09-01,WFC,WELLS FARGO & CO NEW,15.770547368421052,19
2007-10-01,WFC,WELLS FARGO & CO NEW,18.979648869565217,23
2007-11-01,WFC,WELLS FARGO & CO NEW,34.51703380952381,21
2007-12-01,WFC,WELLS FARGO & CO NEW,21.95335,20
2008-01-01,WFC,WELLS FARGO & CO NEW,45.07194285714286,21
2008-02-01,WFC,WELLS FARGO & CO NEW,31.699805000000005,20
2008-03-01,WFC,WELLS FARGO & CO NEW,40.153605,20
2008-04-01,WFC,WELLS FARGO & CO NEW,31.01739090909091,22
2008-05-01,WFC,WELLS FARGO & CO NEW,26.060657142857146,21
2008-06-01,WFC,WELLS FARGO & CO NEW,42.00625238095238,21
2008-07-01,WFC,WELLS FARGO & CO NEW,75.02919090909091,22
2008-08-01,WFC,WELLS FARGO & CO NEW,42.87250952380952,21
2008-09-01,WFC,WELLS FARGO & CO NEW,68.57627142857143,21
2008-10-01,WFC,WELLS FARGO & CO NEW,67.95090869565217,23
2008-11-01,WFC,WELLS FARGO & CO NEW,87.57015789473685,19
2008-12-01,WFC,WELLS FARGO & CO NEW,52.837090909090904,22
2009-01-01,WFC,WELLS FARGO & CO NEW,99.154625,20
2009-02-01,WFC,WELLS FARGO & CO NEW,152.8866842105263,19
2009-03-01,WFC,WELLS FARGO & CO NEW,189.8849590909091,22
2009-04-01,WFC,WELLS FARGO & CO NEW,165.0859380952381,21
2009-05-01,WFC,WELLS FARGO & CO NEW,160.38754,20
2009-06-01,WFC,WELLS FARGO & CO NEW,77.01506363636364,22
2009-07-01,WFC,WELLS FARGO & CO NEW,71.42706818181819,22
2009-08-01,WFC,WELLS FARGO & CO NEW,54.08914761904762,21
2009-09-01,WFC,WELLS FARGO & CO NEW,41.78850476190477,21
2009-10-01,WFC,WELLS FARGO & CO NEW,53.60890454545454,22
2009-11-01,WFC,WELLS FARGO & CO NEW,37.032315,20
2009-12-01,WFC,WELLS FARGO & CO NEW,56.89004090909091,22
2010-01-01,WFC,WELLS FARGO & CO NEW,53.15586842105263,19
2010-02-01,WFC,WELLS FARGO & CO NEW,44.23622631578947,19
2010-03-01,WFC,WELLS FARGO & CO NEW,35.5645,23
2010-04-01,WFC,WELLS FARGO & CO NEW,44.93360952380952,21
2010-05-01,WFC,WELLS FARGO & CO NEW,57.139739999999996,20
2010-06-01,WFC,WELLS FARGO & CO NEW,41.672140909090906,22
2010-07-01,WFC,WELLS FARGO & CO NEW,38.113528571428574,21
2010-08-01,WFC,WELLS FARGO & CO NEW,36.90008181818182,22
2010-09-01,WFC,WELLS FARGO & CO NEW,35.50375238095238,21
2010-10-01,WFC,WELLS FARGO & CO NEW,48.84173333333334,21
2010-11-01,WFC,WELLS FARGO & CO NEW,32.684866666666665,21
2010-12-01,WFC,WELLS FARGO & CO NEW,27.946372727272728,22
2011-01-01,WFC,WELLS FARGO & CO NEW,34.20065,20
2011-02-01,WFC,WELLS FARGO & CO NEW,37.244942105263156,19
2011-03-01,WFC,WELLS FARGO & CO NEW,31.034747826086953,23
2011-04-01,WFC,WELLS FARGO & CO NEW,41.68083,20
2011-05-01,WFC,WELLS FARGO & CO NEW,29.47013809523809,21
2011-06-01,WFC,WELLS FARGO & CO NEW,40.68744090909091,22
2011-07-01,WFC,WELLS FARGO & CO NEW,33.710005,20
2011-08-01,WFC,WELLS FARGO & CO NEW,51.35494347826087,23
2011-09-01,WFC,WELLS FARGO & CO NEW,42.62308095238095,21
2011-10-01,WFC,WELLS FARGO & CO NEW,47.08964761904762,21
2011-11-01,WFC,WELLS FARGO & CO NEW,34.16225238095238,21
2011-12-01,WFC,WELLS FARGO & CO NEW,28.619438095238095,21
2012-01-01,WFC,WELLS FARGO & CO NEW,35.3742,20
2012-02-01,WFC,WELLS FARGO & CO NEW,28.735210000000002,20
2012-03-01,WFC,WELLS FARGO & CO NEW,31.708522727272726,22
2012-04-01,WFC,WELLS FARGO & CO NEW,25.521735,20
2012-05-01,WFC,WELLS FARGO & CO NEW,28.932195454545454,22
2012-06-01,WFC,WELLS FARGO & CO NEW,30.409747619047618,21
2012-07-01,WFC,WELLS FARGO & CO NEW,23.535595238095237,21
2012-08-01,WFC,WELLS FARGO & CO NEW,18.006452173913043,23
2012-09-01,WFC,WELLS FARGO & CO NEW,27.835963157894735,19
2012-10-01,WFC,WELLS FARGO & CO NEW,28.846961904761905,21
2012-11-01,WFC,WELLS FARGO & CO NEW,21.178566666666665,21
2012-12-01,WFC,WELLS FARGO & CO NEW,23.295499999999997,20
2013-01-01,WFC,WELLS FARGO & CO NEW,25.00159047619048,21
2013-02-01,WFC,WELLS FARGO & CO NEW,24.282342105263158,19
2013-03-01,WFC,WELLS FARGO & CO NEW,22.16302,20
2013-04-01,WFC,WELLS FARGO & CO NEW,21.275613636363634,22
2013-05-01,WFC,WELLS FARGO & CO NEW,20.98805909090909,22
2013-06-01,WFC,WELLS FARGO & CO NEW,21.683275000000002,20
2013-07-01,WFC,WELLS FARGO & CO NEW,20.814645454545452,22
2013-08-01,WFC,WELLS FARGO & CO NEW,14.61295,22
2013-09-01,WFC,WELLS FARGO & CO NEW,18.336835,20
2013-10-01,WFC,WELLS FARGO & CO NEW,18.524304347826085,23
2013-11-01,WFC,WELLS FARGO & CO NEW,15.773595,20
2013-12-01,WFC,WELLS FARGO & CO NEW,15.495628571428572,21
2014-01-01,WFC,WELLS FARGO & CO NEW,18.531361904761905,21
2014-02-01,WFC,WELLS FARGO & CO NEW,16.02427894736842,19
2014-03-01,WFC,WELLS FARGO & CO NEW,17.52638980952381,21
2014-04-01,WFC,WELLS FARGO & CO NEW,17.814953,21
2014-05-01,WFC,WELLS FARGO & CO NEW,13.479007952380952,21
2014-06-01,WFC,WELLS FARGO & CO NEW,13.878493238095237,21
2014-07-01,WFC,WELLS FARGO & CO NEW,15.912269136363637,22
2014-08-01,WFC,WELLS FARGO & CO NEW,11.581588666666667,21
2014-09-01,WFC,WELLS FARGO & CO NEW,12.992759476190475,21
2014-10-01,WFC,WELLS FARGO & CO NEW,19.070467260869567,23
2014-11-01,WFC,WELLS FARGO & CO NEW,12.541212789473684,19
2014-12-01,WFC,WELLS FARGO & CO NEW,16.20843409090909,22
2011-12-01,ZNGA,ZYNGA INC,15.442669599999999,10
2012-01-01,ZNGA,ZYNGA INC,6.9017168,20
2012-02-01,ZNGA,ZYNGA INC,17.6346487,20
2012-03-01,ZNGA,ZYNGA INC,11.206440772727273,22
2012-04-01,ZNGA,ZYNGA INC,15.5565304,20
2012-05-01,ZNGA,ZYNGA INC,25.220892045454548,22
2012-06-01,ZNGA,ZYNGA INC,27.52251480952381,21
2012-07-01,ZNGA,ZYNGA INC,22.563987238095237,21
2012-08-01,ZNGA,ZYNGA INC,16.044517608695653,23
2012-09-01,ZNGA,ZYNGA INC,14.11807952631579,19
2012-10-01,ZNGA,ZYNGA INC,23.621829476190477,21
2012-11-01,ZNGA,ZYNGA INC,17.03621,21
2012-12-01,ZNGA,ZYNGA INC,17.949629100000003,20
2013-01-01,ZNGA,ZYNGA INC,20.324019571428572,21
2013-02-01,ZNGA,ZYNGA INC,55.97931252631579,19
2013-03-01,ZNGA,ZYNGA INC,28.9828888,20
2013-04-01,ZNGA,ZYNGA INC,29.098451727272728,22
2013-05-01,ZNGA,ZYNGA INC,19.17903468181818,22
2013-06-01,ZNGA,ZYNGA INC,19.5344838,20
2013-07-01,ZNGA,ZYNGA INC,32.93036272727273,22
2013-08-01,ZNGA,ZYNGA INC,14.92921490909091,22
2013-09-01,ZNGA,ZYNGA INC,26.807878699999996,20
2013-10-01,ZNGA,ZYNGA INC,24.035446478260866,23
2013-11-01,ZNGA,ZYNGA INC,26.041260599999998,20
2013-12-01,ZNGA,ZYNGA INC,16.863071666666666,21
2014-01-01,ZNGA,ZYNGA INC,25.807412857142854,21
2014-02-01,ZNGA,ZYNGA INC,39.69917336842106,19
2014-03-01,ZNGA,ZYNGA INC,36.16905766666667,21
2014-04-01,ZNGA,ZYNGA INC,38.47571895238095,21
2014-05-01,ZNGA,ZYNGA INC,23.959162666666668,21
2014-06-01,ZNGA,ZYNGA INC,26.691415190476192,21
2014-07-01,ZNGA,ZYNGA INC,17.315157727272727,22
2014-08-01,ZNGA,ZYNGA INC,22.002566476190477,21
2014-09-01,ZNGA,ZYNGA INC,16.35728057142857,21
2014-10-01,ZNGA,ZYNGA INC,18.452870391304348,23
2014-11-01,ZNGA,ZYNGA INC,20.472706157894738,19
2014-12-01,ZNGA,ZYNGA INC,12.379272954545455,22
